Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
8975909,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
8999421,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9023028,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9046715,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9070091,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9093695,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9117230,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9142097,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9164604,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9187915,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9211480,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9235061,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9258744,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9282491,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9306331,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9330445,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9352787,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9376377,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9399959,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9423762,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9447031,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9470567,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9494184,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9517738,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9543993,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9565009,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9588382,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9611960,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9635489,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9659073,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9684122,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9706197,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9729749,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9753306,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9776900,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9800535,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9824186,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9847523,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9871090,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9894621,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9918473,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9943413,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9965312,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
9988895,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10012423,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10035995,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10059539,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10083637,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10106664,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10130205,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10153769,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10177333,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10200867,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10224428,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10247993,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10271564,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10295754,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10319133,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10344129,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10365804,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10389329,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10412909,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10436452,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10460057,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10485443,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10507109,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10530728,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10554232,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10577795,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10601441,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10625849,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10648503,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10672315,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10695559,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10719185,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10745783,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10766268,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10789801,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10813398,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10837317,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10860889,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10886019,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10907613,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10931193,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10954731,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
10978251,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11001876,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11025427,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11049230,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11072486,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11096260,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11120065,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11145420,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11166711,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11190324,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11213906,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11237417,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11260939,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11285700,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11308101,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11331662,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11355513,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11379481,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11408330,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11426125,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11449402,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11473002,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11496575,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11520073,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11543665,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11567213,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11590935,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11614357,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11637884,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11661436,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11687696,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11708535,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11732107,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11755700,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11779237,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11803036,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11826774,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11849907,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11873514,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11897263,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11921604,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11944163,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11968096,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
11991252,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12014792,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12038362,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12061963,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12088203,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12109012,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12132600,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12156542,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12180633,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12203234,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12227232,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12250424,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12273954,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12297468,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12321091,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12344659,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12368747,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12391785,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12416121,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12438873,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12462411,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12487695,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12509511,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12533069,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12556907,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12580168,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12603771,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12627947,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12650833,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12674464,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12698010,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12721546,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12745066,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12769409,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12792249,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12815751,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12839296,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12862873,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12890731,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12910010,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12934567,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12957121,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
12980664,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13004239,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13028595,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13051351,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13074899,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13098481,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13121999,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13145566,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13169133,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13193125,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13216258,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13239776,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13263366,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13289018,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13310985,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13334014,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13357582,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13381151,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13404683,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13430440,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13452658,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13475407,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13498906,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13522480,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13546153,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13569640,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13593128,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13616726,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13640263,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13663846,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13690926,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13711296,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13734544,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13758064,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13781600,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13805169,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13829984,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13852322,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13875862,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13899391,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13923164,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13947015,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13970204,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
13993646,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14017228,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14040784,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14064568,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14087838,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14112771,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14134994,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14158563,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14182088,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14205917,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14230677,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14252789,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14276336,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14299924,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14323440,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14347002,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14372150,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14394146,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14417796,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14441872,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14465490,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14488360,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14512317,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14535465,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14559030,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14582613,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14606155,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14632563,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14653243,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14676838,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14700400,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14724134,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14747485,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14771556,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14794874,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14818387,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14841695,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14865262,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14888846,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14912379,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14935948,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14959866,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
14983077,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15006611,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15031954,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15053748,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15077291,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15100819,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15124388,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15147984,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15172196,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15195333,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15219012,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15242217,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15265787,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15289291,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15313737,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15336452,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15360016,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15383559,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15407070,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15433972,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15454432,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15478449,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15501316,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15524892,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15548452,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15573095,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15595550,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15619164,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15642703,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15666233,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15689793,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15713419,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15737164,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15760427,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15784003,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15807587,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15833538,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15854791,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15878213,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15901792,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15925367,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15949186,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15973797,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
15996631,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16019611,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16043141,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16066662,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16090285,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16115175,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16137386,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16160932,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16184521,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16208037,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16231621,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16255618,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16279608,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16302259,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16326100,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16349381,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16375655,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16396538,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16420056,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16443609,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16467186,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16490886,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16515091,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16537813,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16561393,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16584945,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16608513,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16632057,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16655645,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16679195,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16702996,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16726360,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16749886,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16775119,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16796960,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16820538,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16844130,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16867653,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16891210,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16916550,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16938338,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16961908,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
16985412,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17008982,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17035566,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17056140,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17079954,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17103213,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17126808,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17150383,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17175785,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17197449,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17221010,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17244578,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17268262,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17292166,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17317203,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17338799,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17362364,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17385888,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17409478,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17433057,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17456871,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17480174,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17503747,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17527337,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17551793,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17576407,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17598875,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17621538,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17645020,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17668592,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17692237,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17717818,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17739264,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17763086,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17786426,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17810255,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17838015,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17858066,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17880636,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17904231,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17927731,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17951261,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17978245,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
17998422,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
18021967,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
18045519,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
18069754,00000247,false,Rx,0,5,06,00,FF,00,00,00,00,00,
